Date Time Hour Beginning,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout
2022-08-03 07:00:00 PM,47520.0,2931.0,15116.455,225.37,15341,825,0.0
2022-08-03 08:00:00 PM,47520.0,2931.0,15021.265,225.37,15246,635,0.0
2022-08-03 09:00:00 PM,47520.0,2931.0,14984.905,225.37,15210,275,0.0
2022-08-03 10:00:00 PM,47520.0,2931.0,14943.559,225.37,15168,929,0.0
2022-08-03 11:00:00 PM,47520.0,2931.0,14914.885,225.37,15140,255,0.0
2022-08-04 12:00:00 AM,47520.0,2931.0,14843.923,225.37,15069,293,0.0
2022-08-04 01:00:00 AM,47520.0,2931.0,14919.468,225.37,15144,838,0.0
2022-08-04 02:00:00 AM,47520.0,2931.0,14952.97,225.37,15178,34,0.0
2022-08-04 03:00:00 AM,47520.0,2931.0,14996.597,225.37,15221,967,0.0
2022-08-04 04:00:00 AM,47520.0,2931.0,14995.876,225.37,15221,246,0.0
2022-08-04 05:00:00 AM,47520.0,2931.0,15055.815,225.37,15281,185,0.0
2022-08-04 06:00:00 AM,47520.0,2931.0,15072.904,225.37,15298,274,0.0
2022-08-04 07:00:00 AM,47520.0,2931.0,15076.887,225.37,15302,257,0.0
2022-08-04 08:00:00 AM,47520.0,2931.0,15228.068,225.37,15453,438,0.0
2022-08-04 09:00:00 AM,47520.0,2931.0,15392.124,242.403,15634,528,0.0
2022-08-04 10:00:00 AM,47520.0,2931.0,15539.079,245.81,15784,889,0.0
2022-08-04 11:00:00 AM,47520.0,2931.0,15566.885,286.543,15853,429,0.0
2022-08-04 12:00:00 PM,47520.0,2931.0,15535.193,433.81,15969,003,0.0
2022-08-04 01:00:00 PM,47520.0,2931.0,15806.601,363.327,16169,927,0.0
2022-08-04 02:00:00 PM,47520.0,2931.0,15824.038,396.81,16220,848,0.0
2022-08-04 03:00:00 PM,47520.0,2931.0,16476.458,500.077,16976,534,0.0
2022-08-04 04:00:00 PM,47520.0,2931.0,16561.033,509.81,17070,843,0.0
2022-08-04 05:00:00 PM,47520.0,2931.0,16416.67,509.81,16926,48,0.0
2022-08-04 06:00:00 PM,47520.0,2931.0,16195.128,374.81,16569,938,0.0
2022-08-04 07:00:00 PM,47520.0,2931.0,15674.142,383.276,16057,418,0.0
2022-08-04 08:00:00 PM,47520.0,2931.0,15445.6,307.487,15753,087,0.0
2022-08-04 09:00:00 PM,47520.0,2931.0,15653.85,318.787,15972,637,0.0
2022-08-04 10:00:00 PM,47520.0,2931.0,15845.495,315.441,16160,936,0.0
2022-08-04 11:00:00 PM,47520.0,3379.0,15658.341,310.36,15968,701,0.0
2022-08-05 12:00:00 AM,47520.0,3571.0,15333.772,299.877,15633,649,0.0
2022-08-05 01:00:00 AM,47520.0,3571.0,15406.632,293.36,15699,992,0.0
2022-08-05 02:00:00 AM,47520.0,3571.0,15459.462,265.36,15724,822,0.0
2022-08-05 03:00:00 AM,47520.0,3571.0,15390.34,261.36,15651,7,0.0
2022-08-05 04:00:00 AM,47520.0,3571.0,14874.909,225.26,15100,169,0.0
2022-08-05 05:00:00 AM,47520.0,3571.0,14967.548,223.36,15190,908,0.0
2022-08-05 06:00:00 AM,47520.0,3571.0,14845.59,225.183,15070,773,0.0
2022-08-05 07:00:00 AM,47520.0,3571.0,14723.783,245.236,14969,019,0.0
2022-08-05 08:00:00 AM,47520.0,3571.0,14840.5,265.169,15105,669,0.0
2022-08-05 09:00:00 AM,47520.0,3571.0,14958.44,303.804,15262,245,0.0
2022-08-05 10:00:00 AM,47520.0,3571.0,15015.292,316.154,15331,446,0.0
2022-08-05 11:00:00 AM,47520.0,3571.0,15215.908,377.954,15593,862,0.0
2022-08-05 12:00:00 PM,47520.0,3571.0,15353.004,513.871,15866,875,0.0
2022-08-05 01:00:00 PM,47520.0,3571.0,15353.419,702.171,16055,589,0.0
2022-08-05 02:00:00 PM,47520.0,3571.0,15149.253,837.887,15987,14,0.0
2022-08-05 03:00:00 PM,47520.0,3571.0,15095.453,925.504,16020,957,0.0
2022-08-05 04:00:00 PM,47520.0,3571.0,15048.364,925.204,15973,568,0.0
2022-08-05 05:00:00 PM,47520.0,3571.0,14567.61,918.954,15486,564,0.0
2022-08-05 06:00:00 PM,47520.0,3514.0,14526.401,911.074,15437,475,0.0
2022-08-05 07:00:00 PM,47520.0,3514.0,14575.62,847.446,15423,066,0.0
2022-08-05 08:00:00 PM,47520.0,3514.0,14617.668,753.184,15370,852,0.0
2022-08-05 09:00:00 PM,47520.0,3514.0,14680.906,570.065,15250,971,0.0
2022-08-05 10:00:00 PM,47520.0,3514.0,14873.103,330.138,15203,241,0.0
2022-08-05 11:00:00 PM,47520.0,3514.0,15016.452,326.004,15342,456,0.0
2022-08-06 12:00:00 AM,47520.0,3805.333,14922.83,322.104,15244,934,0.0
2022-08-06 01:00:00 AM,47520.0,3832.0,14819.27,310.004,15129,274,0.0
2022-08-06 02:00:00 AM,47520.0,3832.0,14757.512,277.004,15034,516,0.0
2022-08-06 03:00:00 AM,47520.0,3832.0,14442.732,277.004,14719,736,0.0
2022-08-06 04:00:00 AM,47520.0,3832.0,14268.169,277.004,14545,173,0.0
2022-08-06 05:00:00 AM,47520.0,3832.0,14301.605,277.004,14578,609,0.0
2022-08-06 06:00:00 AM,47520.0,3832.0,14313.847,283.671,14597,518,0.0
2022-08-06 07:00:00 AM,47520.0,3832.0,14267.814,287.004,14554,818,0.0
2022-08-06 08:00:00 AM,47520.0,3832.0,14629.164,287.004,14916,168,0.0
2022-08-06 09:00:00 AM,47520.0,3832.0,14734.25,390.687,15124,937,0.0
2022-08-06 10:00:00 AM,47520.0,3832.0,14620.179,592.004,15212,183,0.0
2022-08-06 11:00:00 AM,47520.0,3832.0,14926.579,635.937,15562,517,0.0
2022-08-06 12:00:00 PM,47520.0,3832.0,14597.708,681.004,15278,712,0.0
2022-08-06 01:00:00 PM,47520.0,3832.0,14506.253,897.654,15403,907,0.0
2022-08-06 02:00:00 PM,47520.0,3832.0,14598.451,1133.754,15732,205,0.0
2022-08-06 03:00:00 PM,47520.0,3832.0,14247.646,1237.004,15484,65,0.0
2022-08-06 04:00:00 PM,47520.0,3785.133,13835.436,1227.171,15062,607,0.0
2022-08-06 05:00:00 PM,47520.0,3609.267,13839.578,1008.621,14848,198,0.0
2022-08-06 06:00:00 PM,47520.0,3566.0,14077.875,946.495,15024,37,0.0
2022-08-06 07:00:00 PM,47520.0,3566.0,14068.985,791.314,14860,299,0.0
2022-08-06 08:00:00 PM,47520.0,3566.0,14059.009,695.542,14754,551,0.0
2022-08-06 09:00:00 PM,47520.0,3566.0,13885.183,587.334,14472,517,0.0
2022-08-06 10:00:00 PM,47520.0,3566.0,13751.792,318.917,14070,709,0.0
2022-08-06 11:00:00 PM,47520.0,4016.417,13656.211,290.334,13946,545,0.0
2022-08-07 12:00:00 AM,47520.0,4141.0,13674.829,290.334,13965,163,0.0
2022-08-07 01:00:00 AM,47520.0,4141.0,13397.812,290.334,13688,146,0.0
2022-08-07 02:00:00 AM,47520.0,4141.0,13369.155,290.334,13659,489,0.0
2022-08-07 03:00:00 AM,47520.0,4141.0,13197.422,290.334,13487,756,0.0
2022-08-07 04:00:00 AM,47520.0,4141.0,13237.353,290.334,13527,687,0.0
2022-08-07 05:00:00 AM,47520.0,4141.0,12988.13,290.334,13278,464,0.0
2022-08-07 06:00:00 AM,47520.0,4141.0,12895.009,290.334,13185,343,0.0
2022-08-07 07:00:00 AM,47520.0,4141.0,12889.717,290.334,13180,051,0.0
2022-08-07 08:00:00 AM,47520.0,4141.0,12539.358,290.334,12829,692,0.0
2022-08-07 09:00:00 AM,47520.0,4141.0,12236.288,290.334,12526,622,0.0
2022-08-07 10:00:00 AM,47520.0,4141.0,11894.827,290.334,12185,161,0.0
2022-08-07 11:00:00 AM,47520.0,3925.0,12155.521,283.661,12439,182,0.0
2022-08-07 12:00:00 PM,47520.0,3853.0,12506.375,274.934,12781,309,0.0
2022-08-07 01:00:00 PM,47520.0,3723.85,12512.1,274.934,12787,034,0.0
2022-08-07 02:00:00 PM,47520.0,3566.0,12422.259,274.934,12697,193,0.0
2022-08-07 03:00:00 PM,47520.0,3566.0,12442.012,274.934,12716,946,0.0
2022-08-07 04:00:00 PM,47520.0,3566.0,12423.664,274.934,12698,598,0.0
2022-08-07 05:00:00 PM,47520.0,3566.0,12593.075,403.726,12996,801,0.0
2022-08-07 06:00:00 PM,47520.0,3566.0,12938.479,544.594,13483,073,0.0
2022-08-07 07:00:00 PM,47520.0,3566.0,13093.65,544.594,13638,244,0.0
2022-08-07 08:00:00 PM,47520.0,3796.633,12482.46,570.898,13053,358,0.0
2022-08-07 09:00:00 PM,47520.0,4123.0,12043.217,578.174,12621,391,0.0
2022-08-07 10:00:00 PM,47520.0,4306.0,11817.806,578.174,12395,98,0.0
2022-08-07 11:00:00 PM,47520.0,4306.0,11642.771,578.174,12220,945,0.0
2022-08-08 12:00:00 AM,47520.0,4306.0,11372.685,361.607,11734,292,0.0
2022-08-08 01:00:00 AM,47520.0,4306.0,11250.355,376.174,11626,529,0.0
2022-08-08 02:00:00 AM,47520.0,4306.0,11250.355,376.174,11626,529,0.0
2022-08-08 03:00:00 AM,47520.0,4306.0,11226.217,376.174,11602,391,0.0
2022-08-08 04:00:00 AM,47520.0,4306.0,11186.822,376.174,11562,996,0.0
2022-08-08 05:00:00 AM,47520.0,4306.0,11578.823,369.82,11948,643,0.0
2022-08-08 06:00:00 AM,47520.0,4306.0,11729.578,356.394,12085,972,0.0
2022-08-08 07:00:00 AM,47520.0,4306.0,11872.15,353.594,12225,744,0.0
2022-08-08 08:00:00 AM,47520.0,4306.0,11710.479,375.675,12086,154,0.0
2022-08-08 09:00:00 AM,47520.0,4306.0,11852.405,382.02,12234,425,0.0
2022-08-08 10:00:00 AM,47520.0,4306.0,11864.111,453.725,12317,836,0.0
2022-08-08 11:00:00 AM,47520.0,4306.0,11743.9,627.558,12371,458,0.0
2022-08-08 12:00:00 PM,47520.0,4306.0,12119.966,644.558,12764,524,0.0
2022-08-08 01:00:00 PM,47520.0,4306.0,12082.819,866.658,12949,477,0.0
2022-08-08 02:00:00 PM,47520.0,4306.0,12052.707,1225.908,13278,615,0.0
2022-08-08 03:00:00 PM,47520.0,4306.0,12155.904,1228.558,13384,462,0.0
2022-08-08 04:00:00 PM,47520.0,4306.0,12198.709,1252.646,13451,355,0.0
2022-08-08 05:00:00 PM,47520.0,4306.0,12135.206,1248.138,13383,344,0.0
2022-08-08 06:00:00 PM,47520.0,4306.0,12255.681,1168.664,13424,345,0.0
2022-08-08 07:00:00 PM,47520.0,4306.0,12305.015,963.113,13268,128,0.0
2022-08-08 08:00:00 PM,47520.0,4306.0,12522.561,867.618,13390,179,0.0
2022-08-08 09:00:00 PM,47520.0,4306.0,12195.046,729.418,12924,464,0.0
2022-08-08 10:00:00 PM,47520.0,4306.0,11823.791,656.223,12480,014,0.0
2022-08-08 11:00:00 PM,47520.0,4306.0,12107.121,593.561,12700,682,0.0
2022-08-09 12:00:00 AM,47520.0,4106.0,12588.069,574.895,13162,964,0.0
2022-08-09 01:00:00 AM,47520.0,4106.0,12568.547,580.228,13148,775,0.0
2022-08-09 02:00:00 AM,47520.0,4025.75,12559.462,406.061,12965,524,0.0
2022-08-09 03:00:00 AM,47520.0,3999.0,12709.879,371.228,13081,107,0.0
2022-08-09 04:00:00 AM,47520.0,4120.55,12574.907,371.228,12946,135,0.0
2022-08-09 05:00:00 AM,47520.0,4662.0,12666.126,371.228,13037,354,0.0
2022-08-09 06:00:00 AM,47520.0,4662.0,12877.295,379.228,13256,523,0.0
2022-08-09 07:00:00 AM,47520.0,4662.0,12962.741,383.978,13346,719,0.0
2022-08-09 08:00:00 AM,47520.0,4662.0,13190.753,370.735,13561,488,0.0
2022-08-09 09:00:00 AM,47520.0,4662.0,13513.988,354.926,13868,914,0.0
2022-08-09 10:00:00 AM,47520.0,4662.0,13770.808,352.778,14123,586,0.0
2022-08-09 11:00:00 AM,47520.0,4646.833,14016.878,352.778,14369,656,0.0
2022-08-09 12:00:00 PM,47520.0,4571.0,13775.071,352.778,14127,849,0.0
2022-08-09 01:00:00 PM,47520.0,4571.0,13655.121,352.778,14007,899,0.0
2022-08-09 02:00:00 PM,47520.0,4571.0,13576.678,352.778,13929,456,0.0
2022-08-09 03:00:00 PM,47520.0,4571.0,13220.974,352.778,13573,752,0.0
2022-08-09 04:00:00 PM,47520.0,4571.0,12629.933,389.995,13019,928,0.0
2022-08-09 05:00:00 PM,47520.0,4571.0,12480.699,429.778,12910,477,0.0
2022-08-09 06:00:00 PM,47520.0,4571.0,12280.141,445.943,12726,084,0.0
2022-08-09 07:00:00 PM,47520.0,4571.0,12386.247,444.272,12830,519,0.0
2022-08-09 08:00:00 PM,47520.0,4571.0,12382.736,460.572,12843,308,0.0
2022-08-09 09:00:00 PM,47520.0,4571.0,12265.877,428.172,12694,049,0.0
2022-08-09 10:00:00 PM,47520.0,4571.0,12255.179,406.572,12661,751,0.0
2022-08-09 11:00:00 PM,47520.0,4571.0,12210.801,372.572,12583,373,0.0
2022-08-10 12:00:00 AM,47520.0,4571.0,11907.109,372.572,12279,681,0.0
2022-08-10 01:00:00 AM,47520.0,4571.0,11907.109,372.572,12279,681,0.0
2022-08-10 02:00:00 AM,47520.0,4571.0,11898.97,372.572,12271,542,0.0
2022-08-10 03:00:00 AM,47520.0,4571.0,11692.088,372.572,12064,66,0.0
2022-08-10 04:00:00 AM,47520.0,4571.0,11470.25,372.572,11842,822,0.0
2022-08-10 05:00:00 AM,47520.0,4571.0,11740.458,382.405,12122,864,0.0
2022-08-10 06:00:00 AM,47520.0,4571.0,11971.823,367.905,12339,728,0.0
2022-08-10 07:00:00 AM,47520.0,4571.0,11891.998,365.05,12257,048,0.0
2022-08-10 08:00:00 AM,47520.0,4571.0,12024.111,365.092,12389,203,0.0
2022-08-10 09:00:00 AM,47520.0,4571.0,12136.199,365.625,12501,825,0.0
2022-08-10 10:00:00 AM,47520.0,4571.0,12586.026,369.092,12955,118,0.0
2022-08-10 11:00:00 AM,47520.0,4571.0,12799.874,369.092,13168,966,0.0
2022-08-10 12:00:00 PM,47520.0,4571.0,12774.048,369.092,13143,14,0.0
2022-08-10 01:00:00 PM,47520.0,4571.0,12569.007,369.092,12938,099,0.0
2022-08-10 02:00:00 PM,47520.0,4571.0,12596.705,369.092,12965,797,0.0
2022-08-10 03:00:00 PM,47520.0,4571.0,12553.412,356.316,12909,729,0.0
2022-08-10 04:00:00 PM,47520.0,4571.0,12593.927,381.905,12975,832,0.0
2022-08-10 05:00:00 PM,47520.0,4480.667,12631.832,413.872,13045,704,0.0
2022-08-10 06:00:00 PM,47520.0,4029.0,13034.654,413.872,13448,526,0.0
2022-08-10 07:00:00 PM,47520.0,4029.0,13024.935,413.872,13438,807,0.0
2022-08-10 08:00:00 PM,47520.0,4029.0,13071.682,403.255,13474,938,0.0
2022-08-10 09:00:00 PM,47520.0,4029.0,13142.53,400.872,13543,402,0.0
2022-08-10 10:00:00 PM,47520.0,4029.0,13210.169,400.872,13611,041,0.0
2022-08-10 11:00:00 PM,47520.0,4029.0,13316.575,400.872,13717,447,0.0
2022-08-11 12:00:00 AM,47520.0,4029.0,13437.836,358.705,13796,541,0.0
2022-08-11 01:00:00 AM,47520.0,4029.0,13403.515,354.872,13758,387,0.0
2022-08-11 02:00:00 AM,47520.0,4029.0,13045.923,354.872,13400,795,0.0
2022-08-11 03:00:00 AM,47520.0,4029.0,13001.132,354.872,13356,004,0.0
2022-08-11 04:00:00 AM,47520.0,4029.0,13043.321,356.872,13400,193,0.0
2022-08-11 05:00:00 AM,47520.0,4029.0,12819.957,371.539,13191,496,0.0
2022-08-11 06:00:00 AM,47520.0,4029.0,12776.9,364.872,13141,772,0.0
2022-08-11 07:00:00 AM,47520.0,4029.0,13041.663,359.005,13400,668,0.0
2022-08-11 08:00:00 AM,47520.0,3424.25,13204.608,382.689,13587,297,0.0
2022-08-11 09:00:00 AM,47520.0,3414.0,13121.605,389.645,13511,25,0.0
2022-08-11 10:00:00 AM,47520.0,3414.0,13563.966,390.062,13954,028,0.0
2022-08-11 11:00:00 AM,47520.0,3414.0,14022.482,394.645,14417,127,0.0
2022-08-11 12:00:00 PM,47520.0,3414.0,14609.167,390.562,14999,729,0.0
2022-08-11 01:00:00 PM,47520.0,3414.0,14703.732,389.645,15093,377,0.0
2022-08-11 02:00:00 PM,47520.0,3414.0,14730.613,389.364,15119,977,0.0
2022-08-11 03:00:00 PM,47520.0,3414.0,14854.931,431.743,15286,674,0.0
2022-08-11 04:00:00 PM,47520.0,3414.0,14831.538,554.652,15386,19,0.0
2022-08-11 05:00:00 PM,47520.0,3414.0,14707.245,554.652,15261,897,0.0
2022-08-11 06:00:00 PM,47520.0,3414.0,14432.46,554.652,14987,112,0.0
2022-08-11 07:00:00 PM,47520.0,3414.0,14031.293,554.652,14585,945,0.0
2022-08-11 08:00:00 PM,47520.0,3545.667,13851.566,554.652,14406,218,0.0
2022-08-11 09:00:00 PM,47520.0,3809.0,13379.706,554.652,13934,358,0.0
2022-08-11 10:00:00 PM,47520.0,3904.0,13087.751,403.069,13490,82,0.0
2022-08-11 11:00:00 PM,47520.0,3517.667,13133.634,374.652,13508,286,0.0
2022-08-12 12:00:00 AM,47520.0,3378.0,12998.692,374.652,13373,344,0.0
2022-08-12 01:00:00 AM,47520.0,3433.0,12949.798,374.652,13324,45,0.0
2022-08-12 02:00:00 AM,47520.0,3433.0,12847.204,374.652,13221,856,0.0
2022-08-12 03:00:00 AM,47520.0,3433.0,12567.303,367.512,12934,815,0.0
2022-08-12 04:00:00 AM,47520.0,3433.0,12509.815,364.452,12874,267,0.0
2022-08-12 05:00:00 AM,47520.0,3433.0,12459.896,364.452,12824,348,0.0
2022-08-12 06:00:00 AM,47520.0,3433.0,12653.061,353.119,13006,179,0.0
2022-08-12 07:00:00 AM,47520.0,3511.0,12489.765,344.452,12834,217,0.0
2022-08-12 08:00:00 AM,47520.0,3553.0,12537.748,347.452,12885,2,0.0
2022-08-12 09:00:00 AM,47520.0,3553.0,12618.734,364.452,12983,186,0.0
2022-08-12 10:00:00 AM,47520.0,3553.0,12895.395,364.452,13259,847,0.0
2022-08-12 11:00:00 AM,47520.0,3421.333,12968.173,364.452,13332,625,0.0
2022-08-12 12:00:00 PM,47520.0,3158.0,12811.369,364.452,13175,821,0.0
2022-08-12 01:00:00 PM,47520.0,3168.372,12791.685,364.452,13156,137,0.0
2022-08-12 02:00:00 PM,47520.0,3365.44,12640.012,364.452,13004,464,0.0
2022-08-12 03:00:00 PM,47520.0,3365.44,12550.409,364.452,12914,861,0.0
2022-08-12 04:00:00 PM,47520.0,3365.44,13034.576,372.952,13407,528,0.0
2022-08-12 05:00:00 PM,47520.0,3365.44,13324.538,374.452,13698,99,0.0
2022-08-12 06:00:00 PM,47520.0,3365.44,13157.258,479.285,13636,543,0.0
2022-08-12 07:00:00 PM,47520.0,3365.44,12964.824,550.452,13515,276,0.0
2022-08-12 08:00:00 PM,47520.0,3365.44,12783.312,539.452,13322,764,0.0
2022-08-12 09:00:00 PM,47520.0,3664.407,12730.164,539.452,13269,616,0.0
2022-08-12 10:00:00 PM,47520.0,4161.44,12705.155,539.452,13244,607,0.0
2022-08-12 11:00:00 PM,47520.0,4161.44,12942.872,539.452,13482,324,0.0
2022-08-13 12:00:00 AM,47520.0,4241.44,12828.628,454.202,13282,83,0.0
2022-08-13 01:00:00 AM,47520.0,4293.94,12868.453,374.452,13242,905,0.0
2022-08-13 02:00:00 AM,47520.0,4591.44,12758.143,374.452,13132,595,0.0
2022-08-13 03:00:00 AM,47520.0,4591.44,12653.473,374.452,13027,925,0.0
2022-08-13 04:00:00 AM,47520.0,4611.94,12466.313,374.452,12840,765,0.0
2022-08-13 05:00:00 AM,47520.0,5206.44,12170.463,374.452,12544,915,0.0
2022-08-13 06:00:00 AM,47520.0,5206.44,12143.355,374.452,12517,807,0.0
2022-08-13 07:00:00 AM,47520.0,5348.54,12304.151,374.452,12678,603,0.0
2022-08-13 08:00:00 AM,47520.0,5348.795,12600.625,380.021,12980,645,0.0
2022-08-13 09:00:00 AM,47520.0,5332.0,12289.648,384.262,12673,91,0.0
2022-08-13 10:00:00 AM,47520.0,5332.0,11929.974,415.429,12345,402,0.0
2022-08-13 11:00:00 AM,47520.0,5332.0,12016.238,424.746,12440,985,0.0
2022-08-13 12:00:00 PM,47520.0,5223.604,12230.882,419.468,12650,35,0.0
2022-08-13 01:00:00 PM,47520.0,5180.75,12199.559,419.468,12619,027,0.0
2022-08-13 02:00:00 PM,47520.0,5060.7,12245.035,419.468,12664,503,0.0
2022-08-13 03:00:00 PM,47520.0,5033.75,12256.069,419.468,12675,537,0.0
2022-08-13 04:00:00 PM,47520.0,5033.75,12395.846,409.793,12805,639,0.0
2022-08-13 05:00:00 PM,47520.0,5033.75,12545.528,622.552,13168,079,0.0
2022-08-13 06:00:00 PM,47520.0,4976.417,12512.01,774.708,13286,718,0.0
2022-08-13 07:00:00 PM,47520.0,4953.75,12215.232,741.641,12956,873,0.0
2022-08-13 08:00:00 PM,47520.0,4953.75,12292.146,700.708,12992,854,0.0
2022-08-13 09:00:00 PM,47520.0,4953.75,12457.33,325.708,12783,038,0.0
2022-08-13 10:00:00 PM,47520.0,5295.417,11715.397,325.708,12041,105,0.0
2022-08-13 11:00:00 PM,47520.0,5463.75,11558.192,325.708,11883,9,0.0
2022-08-14 12:00:00 AM,47520.0,5447.917,11434.362,325.708,11760,07,0.0
2022-08-14 01:00:00 AM,47520.0,5368.75,11275.199,325.708,11600,907,0.0
2022-08-14 02:00:00 AM,47520.0,5305.417,11283.606,325.708,11609,314,0.0
2022-08-14 03:00:00 AM,47520.0,5229.417,11298.042,325.708,11623,75,0.0
2022-08-14 04:00:00 AM,47520.0,4906.75,11493.192,325.708,11818,9,0.0
2022-08-14 05:00:00 AM,47520.0,4858.75,11499.165,325.708,11824,873,0.0
2022-08-14 06:00:00 AM,47520.0,4858.75,11518.527,325.708,11844,235,0.0
2022-08-14 07:00:00 AM,47520.0,4814.417,11465.523,358.855,11824,378,0.0
2022-08-14 08:00:00 AM,47520.0,4763.75,11443.877,396.738,11840,615,0.0
2022-08-14 09:00:00 AM,47520.0,4763.75,11463.974,396.738,11860,712,0.0
2022-08-14 10:00:00 AM,47520.0,4573.75,11475.517,396.738,11872,255,0.0
2022-08-14 11:00:00 AM,47520.0,4463.75,11475.517,396.738,11872,255,0.0
2022-08-14 12:00:00 PM,47520.0,4411.75,11496.09,396.738,11892,828,0.0
2022-08-14 01:00:00 PM,47520.0,4343.75,11782.497,396.738,12179,235,0.0
2022-08-14 02:00:00 PM,47520.0,4302.95,11829.224,396.738,12225,962,0.0
2022-08-14 03:00:00 PM,47520.0,4037.75,11885.102,396.738,12281,84,0.0
2022-08-14 04:00:00 PM,47520.0,4037.75,11909.756,396.738,12306,494,0.0
2022-08-14 05:00:00 PM,47520.0,4024.562,11835.415,413.776,12249,191,0.0
2022-08-14 06:00:00 PM,47520.0,4013.62,12301.053,435.027,12736,079,0.0
2022-08-14 07:00:00 PM,47520.0,4013.62,12422.19,399.727,12821,916,0.0
2022-08-14 08:00:00 PM,47520.0,4013.62,12333.629,424.527,12758,156,0.0
2022-08-14 09:00:00 PM,47520.0,4013.62,12432.71,431.46,12864,17,0.0
2022-08-14 10:00:00 PM,47520.0,4269.62,12330.197,374.16,12704,357,0.0
2022-08-14 11:00:00 PM,47520.0,4653.62,12283.185,272.093,12555,278,0.0
2022-08-15 12:00:00 AM,47520.0,4556.12,12651.176,263.46,12914,636,0.0
2022-08-15 01:00:00 AM,47520.0,4503.62,12936.114,263.46,13199,574,0.0
2022-08-15 02:00:00 AM,47520.0,4503.62,12716.663,263.46,12980,123,0.0
2022-08-15 03:00:00 AM,47520.0,4503.62,12723.58,263.46,12987,04,0.0
2022-08-15 04:00:00 AM,47520.0,4503.62,13110.435,268.538,13378,973,0.0
2022-08-15 05:00:00 AM,47520.0,4503.62,13341.311,303.415,13644,726,0.0
2022-08-15 06:00:00 AM,47520.0,4503.62,13515.025,304.092,13819,117,0.0
2022-08-15 07:00:00 AM,47520.0,4503.62,13359.31,334.425,13693,736,0.0
2022-08-15 08:00:00 AM,47520.0,4503.62,13387.658,374.092,13761,75,0.0
2022-08-15 09:00:00 AM,47520.0,4503.62,13067.896,374.092,13441,988,0.0
2022-08-15 10:00:00 AM,47520.0,4503.62,13059.778,374.092,13433,87,0.0
2022-08-15 11:00:00 AM,47520.0,4503.62,13185.473,374.092,13559,565,0.0
2022-08-15 12:00:00 PM,47520.0,4503.62,12982.066,376.794,13358,86,0.0
2022-08-15 01:00:00 PM,47520.0,4503.62,12990.29,369.822,13360,112,0.0
2022-08-15 02:00:00 PM,47520.0,4503.62,13061.776,369.822,13431,598,0.0
2022-08-15 03:00:00 PM,47520.0,4503.62,13202.849,369.822,13572,671,0.0
2022-08-15 04:00:00 PM,47520.0,4503.62,13293.865,405.822,13699,687,0.0
2022-08-15 05:00:00 PM,47520.0,4503.62,13461.885,411.489,13873,374,0.0
2022-08-15 06:00:00 PM,47520.0,4503.62,13300.282,397.822,13698,104,0.0
2022-08-15 07:00:00 PM,47520.0,4503.62,13195.537,397.822,13593,359,0.0
2022-08-15 08:00:00 PM,47520.0,4496.894,13161.616,403.257,13564,873,0.0
2022-08-15 09:00:00 PM,47520.0,4493.0,13151.111,409.899,13561,01,0.0
2022-08-15 10:00:00 PM,47520.0,4493.0,13366.715,409.899,13776,614,0.0
2022-08-15 11:00:00 PM,47520.0,4493.0,13458.833,393.899,13852,732,0.0
2022-08-16 12:00:00 AM,47520.0,4493.0,13335.608,361.899,13697,507,0.0
2022-08-16 01:00:00 AM,47520.0,4493.0,13406.243,361.899,13768,142,0.0
2022-08-16 02:00:00 AM,47520.0,4493.0,13642.245,361.899,14004,144,0.0
2022-08-16 03:00:00 AM,47520.0,4493.0,13448.498,361.899,13810,397,0.0
2022-08-16 04:00:00 AM,47520.0,4493.0,13198.451,361.899,13560,35,0.0
2022-08-16 05:00:00 AM,47520.0,4493.0,13375.956,361.899,13737,855,0.0
2022-08-16 06:00:00 AM,47520.0,4493.0,13444.85,361.899,13806,749,0.0
2022-08-16 07:00:00 AM,47520.0,4493.0,13744.209,361.899,14106,108,0.0
2022-08-16 08:00:00 AM,47520.0,4550.0,13722.504,365.29,14087,794,0.0
2022-08-16 09:00:00 AM,47520.0,4550.0,14034.946,337.079,14372,025,0.0
2022-08-16 10:00:00 AM,47520.0,4550.0,14189.561,334.75,14524,311,0.0
2022-08-16 11:00:00 AM,47520.0,4550.0,13948.989,334.75,14283,739,0.0
2022-08-16 12:00:00 PM,47520.0,4550.0,13876.113,334.75,14210,863,0.0
2022-08-16 01:00:00 PM,47520.0,4550.0,14180.55,334.75,14515,3,0.0
2022-08-16 02:00:00 PM,47520.0,4550.0,14264.927,310.203,14575,131,0.0
2022-08-16 03:00:00 PM,47520.0,4550.0,14327.943,303.129,14631,073,0.0
2022-08-16 04:00:00 PM,47520.0,4550.0,14300.494,312.298,14612,792,0.0
2022-08-16 05:00:00 PM,47520.0,4550.0,14231.783,307.194,14538,977,0.0
2022-08-16 06:00:00 PM,47520.0,4550.0,14448.732,294.361,14743,093,0.0
2022-08-16 07:00:00 PM,47520.0,4550.0,14499.146,291.137,14790,283,0.0
2022-08-16 08:00:00 PM,47520.0,4550.0,14392.048,286.338,14678,386,0.0
2022-08-16 09:00:00 PM,47520.0,4550.0,14340.316,286.338,14626,654,0.0
2022-08-16 10:00:00 PM,47520.0,4550.0,14745.593,286.338,15031,931,0.0
