tstamp,AC,tou_id,DC,weekDay,Sat,Sun,wrkHr,dayTime,Off-Peak,Peak,Standard
23-Jun-2022 08:00:00,202.773,4,647.3,1,0,0,1,1,0,1,0
23-Jun-2022 09:00:00,226.173,4,640.2,1,0,0,1,1,0,1,0
23-Jun-2022 10:00:00,222.686,2,648.1,1,0,0,1,1,0,0,1
23-Jun-2022 11:00:00,219.199,2,652.8,1,0,0,1,1,0,0,1
23-Jun-2022 12:00:00,215.712,2,645.8,1,0,0,1,1,0,0,1
23-Jun-2022 13:00:00,212.225,2,644.2,1,0,0,1,1,0,0,1
23-Jun-2022 14:00:00,208.738,2,634.7,1,0,0,1,1,0,0,1
23-Jun-2022 15:00:00,228.757,2,613.5,1,0,0,1,1,0,0,1
23-Jun-2022 16:00:00,213.254,2,545,1,0,0,1,1,0,0,1
23-Jun-2022 17:00:00,218.553,2,425.3,1,0,0,1,1,0,0,1
23-Jun-2022 18:00:00,194.999,4,357.5,1,0,0,1,1,0,1,0
23-Jun-2022 19:00:00,163.631,4,289.8,1,0,0,0,0,0,1,0
23-Jun-2022 20:00:00,153.362,2,226,1,0,0,0,0,0,0,1
23-Jun-2022 21:00:00,144.358,2,213.4,1,0,0,0,0,0,0,1
23-Jun-2022 22:00:00,135.337,3,213.4,1,0,0,0,0,1,0,0
23-Jun-2022 23:00:00,129.81,3,213.4,1,0,0,0,0,1,0,0
24-Jun-2022 00:00:00,129.526,3,214.2,1,0,0,0,0,1,0,0
24-Jun-2022 01:00:00,127.444,3,363,1,0,0,0,0,1,0,0
24-Jun-2022 02:00:00,128.136,3,404.8,1,0,0,0,0,1,0,0
24-Jun-2022 03:00:00,127.816,3,394.5,1,0,0,0,0,1,0,0
24-Jun-2022 04:00:00,128.318,3,387.5,1,0,0,0,0,1,0,0
24-Jun-2022 05:00:00,127.466,3,500.1,1,0,0,0,0,1,0,0
24-Jun-2022 06:00:00,186.978,2,585.9,1,0,0,0,0,0,0,1
24-Jun-2022 07:00:00,212.14,4,608.7,1,0,0,1,1,0,1,0
24-Jun-2022 08:00:00,207.391,4,636.3,1,0,0,1,1,0,1,0
24-Jun-2022 09:00:00,230.063,4,639.5,1,0,0,1,1,0,1,0
24-Jun-2022 10:00:00,230.387,2,639.5,1,0,0,1,1,0,0,1
24-Jun-2022 11:00:00,225.36,2,637.9,1,0,0,1,1,0,0,1
24-Jun-2022 12:00:00,234.532,2,633.9,1,0,0,1,1,0,0,1
24-Jun-2022 13:00:00,235.01,2,617.4,1,0,0,1,1,0,0,1
24-Jun-2022 14:00:00,224.879,2,604.8,1,0,0,1,1,0,0,1
24-Jun-2022 15:00:00,208.258,2,594.6,1,0,0,1,1,0,0,1
24-Jun-2022 16:00:00,201.834428571429,2,548.9,1,0,0,1,1,0,0,1
24-Jun-2022 17:00:00,195.410857142857,2,437.1,1,0,0,1,1,0,0,1
24-Jun-2022 18:00:00,188.987285714286,4,352,1,0,0,1,1,0,1,0
24-Jun-2022 19:00:00,182.563714285714,4,278,1,0,0,0,0,0,1,0
24-Jun-2022 20:00:00,176.140142857143,2,234.7,1,0,0,0,0,0,0,1
24-Jun-2022 21:00:00,169.716571428571,2,211.8,1,0,0,0,0,0,0,1
24-Jun-2022 22:00:00,163.293,3,218.1,1,0,0,0,0,1,0,0
24-Jun-2022 23:00:00,191.919,3,213.4,1,0,0,0,0,1,0,0
25-Jun-2022 00:00:00,192.044,3,211.8,0,1,0,0,0,1,0,0
25-Jun-2022 01:00:00,199.061,3,244.9,0,1,0,0,0,1,0,0
25-Jun-2022 02:00:00,190.593,3,248.1,0,1,0,0,0,1,0,0
25-Jun-2022 03:00:00,195.367,3,253.6,0,1,0,0,0,1,0,0
25-Jun-2022 04:00:00,189.347,3,315.8,0,1,0,0,0,1,0,0
25-Jun-2022 05:00:00,196.396,3,361.5,0,1,0,0,0,1,0,0
25-Jun-2022 06:00:00,191.525,3,359.1,0,1,0,0,0,1,0,0
25-Jun-2022 07:00:00,190.029,3,374.9,0,1,0,0,1,1,0,0
25-Jun-2022 08:00:00,92.826,3,363,0,1,0,0,1,1,0,0
25-Jun-2022 09:00:00,123.364,3,383.5,0,1,0,0,1,1,0,0
25-Jun-2022 10:00:00,153.902,3,352,0,1,0,0,1,1,0,0
25-Jun-2022 11:00:00,184.44,3,375.6,0,1,0,0,1,1,0,0
25-Jun-2022 12:00:00,183.61,3,369.3,0,1,0,0,1,1,0,0
25-Jun-2022 13:00:00,193.029,3,370.9,0,1,0,0,1,1,0,0
25-Jun-2022 14:00:00,181.581,3,387.5,0,1,0,0,1,1,0,0
25-Jun-2022 15:00:00,186.934,3,349.7,0,1,0,0,1,1,0,0
25-Jun-2022 16:00:00,190.375,3,264.6,0,1,0,0,1,1,0,0
25-Jun-2022 17:00:00,182.811,3,197.7,0,1,0,0,1,1,0,0
25-Jun-2022 18:00:00,196.833,3,204,0,1,0,0,1,1,0,0
25-Jun-2022 19:00:00,157.058,3,216.6,0,1,0,0,0,1,0,0
25-Jun-2022 20:00:00,157.955,3,212.6,0,1,0,0,0,1,0,0
25-Jun-2022 21:00:00,145.598,3,213.4,0,1,0,0,0,1,0,0
25-Jun-2022 22:00:00,152.15,3,211.1,0,1,0,0,0,1,0,0
25-Jun-2022 23:00:00,142.822,3,211.1,0,1,0,0,0,1,0,0
26-Jun-2022 00:00:00,145.566,3,211.8,0,0,1,0,0,1,0,0
26-Jun-2022 01:00:00,144.458,3,214.2,0,0,1,0,0,1,0,0
26-Jun-2022 02:00:00,146.465,3,234.7,0,0,1,0,0,1,0,0
26-Jun-2022 03:00:00,150.049,3,254.4,0,0,1,0,0,1,0,0
26-Jun-2022 04:00:00,143.491,3,233.9,0,0,1,0,0,1,0,0
26-Jun-2022 05:00:00,148.154,3,237.8,0,0,1,0,0,1,0,0
26-Jun-2022 06:00:00,137.132,3,329.2,0,0,1,0,0,1,0,0
26-Jun-2022 07:00:00,150.528,3,347.3,0,0,1,0,1,1,0,0
26-Jun-2022 08:00:00,162.6,3,348.1,0,0,1,0,1,1,0,0
26-Jun-2022 09:00:00,174.672,3,325.2,0,0,1,0,1,1,0,0
26-Jun-2022 10:00:00,186.744,3,347.3,0,0,1,0,1,1,0,0
26-Jun-2022 11:00:00,198.816,3,341,0,0,1,0,1,1,0,0
26-Jun-2022 12:00:00,175.505,3,347.3,0,0,1,0,1,1,0,0
26-Jun-2022 13:00:00,174.481,3,362.3,0,0,1,0,1,1,0,0
26-Jun-2022 14:00:00,190.849,3,344.9,0,0,1,0,1,1,0,0
26-Jun-2022 15:00:00,175.988,3,356.7,0,0,1,0,1,1,0,0
26-Jun-2022 16:00:00,146.003666666667,3,237,0,0,1,0,1,1,0,0
26-Jun-2022 17:00:00,116.019333333333,3,211.8,0,0,1,0,1,1,0,0
26-Jun-2022 18:00:00,86.035,3,214.2,0,0,1,0,1,1,0,0
26-Jun-2022 19:00:00,198.951,3,223.7,0,0,1,0,0,1,0,0
26-Jun-2022 20:00:00,189.037,3,214.2,0,0,1,0,0,1,0,0
26-Jun-2022 21:00:00,198.453,3,211.1,0,0,1,0,0,1,0,0
26-Jun-2022 22:00:00,181.717,3,211.8,0,0,1,0,0,1,0,0
26-Jun-2022 23:00:00,195.562,3,211.1,0,0,1,0,0,1,0,0
27-Jun-2022 00:00:00,181.823,3,210.3,1,0,0,0,0,1,0,0
27-Jun-2022 01:00:00,196.302,3,297.7,1,0,0,0,0,1,0,0
27-Jun-2022 02:00:00,185.077,3,436.3,1,0,0,0,0,1,0,0
27-Jun-2022 03:00:00,196.889,3,448.1,1,0,0,0,0,1,0,0
27-Jun-2022 04:00:00,183.651,3,457.5,1,0,0,0,0,1,0,0
27-Jun-2022 05:00:00,193.51,3,557.6,1,0,0,0,0,1,0,0
27-Jun-2022 06:00:00,185.494,2,608.7,1,0,0,0,0,0,0,1
27-Jun-2022 07:00:00,204.815,4,633.2,1,0,0,1,1,0,1,0
27-Jun-2022 08:00:00,165.354666666667,4,645.8,1,0,0,1,1,0,1,0
27-Jun-2022 09:00:00,125.894333333333,4,631.6,1,0,0,1,1,0,1,0
27-Jun-2022 10:00:00,86.434,2,632.4,1,0,0,1,1,0,0,1
27-Jun-2022 11:00:00,231.258,2,622.9,1,0,0,1,1,0,0,1
27-Jun-2022 12:00:00,225.469,2,613.5,1,0,0,1,1,0,0,1
27-Jun-2022 13:00:00,225.847,2,617.4,1,0,0,1,1,0,0,1
27-Jun-2022 14:00:00,230.71,2,579.6,1,0,0,1,1,0,0,1
27-Jun-2022 15:00:00,215.458,2,579.6,1,0,0,1,1,0,0,1
27-Jun-2022 16:00:00,183.595,2,550.5,1,0,0,1,1,0,0,1
27-Jun-2022 17:00:00,151.732,2,426.8,1,0,0,1,1,0,0,1
27-Jun-2022 18:00:00,119.869,4,311.1,1,0,0,1,1,0,1,0
27-Jun-2022 19:00:00,171.298,4,261.5,1,0,0,0,0,0,1,0
27-Jun-2022 20:00:00,144.654,2,220.5,1,0,0,0,0,0,0,1
27-Jun-2022 21:00:00,143,2,210.3,1,0,0,0,0,0,0,1
27-Jun-2022 22:00:00,135.814,3,215,1,0,0,0,0,1,0,0
27-Jun-2022 23:00:00,132.344,3,209.5,1,0,0,0,0,1,0,0
28-Jun-2022 00:00:00,132.77,3,213.4,1,0,0,0,0,1,0,0
28-Jun-2022 01:00:00,129.829,3,319.7,1,0,0,0,0,1,0,0
28-Jun-2022 02:00:00,130.086,3,392.2,1,0,0,0,0,1,0,0
28-Jun-2022 03:00:00,130.018,3,438.6,1,0,0,0,0,1,0,0
28-Jun-2022 04:00:00,130.272,3,393,1,0,0,0,0,1,0,0
28-Jun-2022 05:00:00,130.529,3,304,1,0,0,0,0,1,0,0
28-Jun-2022 06:00:00,190.73,2,380.4,1,0,0,0,0,0,0,1
28-Jun-2022 07:00:00,198.751,4,395.3,1,0,0,1,1,0,1,0
28-Jun-2022 08:00:00,188.894,4,382.7,1,0,0,1,1,0,1,0
28-Jun-2022 09:00:00,179.037,4,404.8,1,0,0,1,1,0,1,0
28-Jun-2022 10:00:00,169.18,2,389.8,1,0,0,1,1,0,0,1
28-Jun-2022 11:00:00,226.077,2,297.7,1,0,0,1,1,0,0,1
28-Jun-2022 12:00:00,236.913,2,273.3,1,0,0,1,1,0,0,1
28-Jun-2022 13:00:00,239.387,2,276.4,1,0,0,1,1,0,0,1
28-Jun-2022 14:00:00,235.994,2,270.9,1,0,0,1,1,0,0,1
28-Jun-2022 15:00:00,231.967,2,272.5,1,0,0,1,1,0,0,1
28-Jun-2022 16:00:00,109.884,2,274.8,1,0,0,1,1,0,0,1
28-Jun-2022 17:00:00,112.9025,2,271.7,1,0,0,1,1,0,0,1
28-Jun-2022 18:00:00,115.921,4,274.1,1,0,0,1,1,0,1,0
28-Jun-2022 19:00:00,160.337,4,282.7,1,0,0,0,0,0,1,0
28-Jun-2022 20:00:00,149.234,2,232.3,1,0,0,0,0,0,0,1
28-Jun-2022 21:00:00,146.513,2,214.2,1,0,0,0,0,0,0,1
28-Jun-2022 22:00:00,138.749,3,214.2,1,0,0,0,0,1,0,0
28-Jun-2022 23:00:00,135.296,3,207.9,1,0,0,0,0,1,0,0
29-Jun-2022 00:00:00,133.067,3,211.1,1,0,0,0,0,1,0,0
29-Jun-2022 01:00:00,132.747,3,289,1,0,0,0,0,1,0,0
29-Jun-2022 02:00:00,131.595,3,420.5,1,0,0,0,0,1,0,0
29-Jun-2022 03:00:00,132.316,3,419.7,1,0,0,0,0,1,0,0
29-Jun-2022 04:00:00,132.606,3,416.6,1,0,0,0,0,1,0,0
29-Jun-2022 05:00:00,131.238,3,555.2,1,0,0,0,0,1,0,0
29-Jun-2022 06:00:00,148.834,2,626.1,1,0,0,0,0,0,0,1
29-Jun-2022 07:00:00,166.43,4,657.6,1,0,0,1,1,0,1,0
29-Jun-2022 08:00:00,184.026,4,667,1,0,0,1,1,0,1,0
29-Jun-2022 09:00:00,218.257,4,669.4,1,0,0,1,1,0,1,0
29-Jun-2022 10:00:00,222.067,2,667.8,1,0,0,1,1,0,0,1
29-Jun-2022 11:00:00,223.913,2,673.3,1,0,0,1,1,0,0,1
29-Jun-2022 12:00:00,234.037,2,668.6,1,0,0,1,1,0,0,1
29-Jun-2022 13:00:00,235.261,2,665.4,1,0,0,1,1,0,0,1
29-Jun-2022 14:00:00,95.243,2,663.9,1,0,0,1,1,0,0,1
29-Jun-2022 15:00:00,123.5075,2,644.2,1,0,0,1,1,0,0,1
29-Jun-2022 16:00:00,151.772,2,578,1,0,0,1,1,0,0,1
29-Jun-2022 17:00:00,206.412,2,445.7,1,0,0,1,1,0,0,1
29-Jun-2022 18:00:00,200.963,4,356.7,1,0,0,1,1,0,1,0
29-Jun-2022 19:00:00,157.227,4,295.3,1,0,0,0,0,0,1,0
29-Jun-2022 20:00:00,140.722,2,231.5,1,0,0,0,0,0,0,1
29-Jun-2022 21:00:00,139.597,2,216.6,1,0,0,0,0,0,0,1
29-Jun-2022 22:00:00,129.119,3,217.4,1,0,0,0,0,1,0,0
29-Jun-2022 23:00:00,118.641,3,218.1,1,0,0,0,0,1,0,0
30-Jun-2022 00:00:00,108.163,3,215.8,1,0,0,0,0,1,0,0
30-Jun-2022 01:00:00,174.015,3,218.1,1,0,0,0,0,1,0,0
30-Jun-2022 02:00:00,172.645,3,346.5,1,0,0,0,0,1,0,0
30-Jun-2022 03:00:00,170.505,3,356,1,0,0,0,0,1,0,0
30-Jun-2022 04:00:00,171.655,3,444.9,1,0,0,0,0,1,0,0
30-Jun-2022 05:00:00,171.15,3,509.5,1,0,0,0,0,1,0,0
30-Jun-2022 06:00:00,145.311333333333,2,588.3,1,0,0,0,0,0,0,1
30-Jun-2022 07:00:00,119.472666666667,4,600.9,1,0,0,1,1,0,1,0
30-Jun-2022 08:00:00,93.634,4,630.8,1,0,0,1,1,0,1,0
30-Jun-2022 09:00:00,213.691,4,623.7,1,0,0,1,1,0,1,0
30-Jun-2022 10:00:00,227.741,2,619,1,0,0,1,1,0,0,1
30-Jun-2022 11:00:00,233.733,2,618.2,1,0,0,1,1,0,0,1
30-Jun-2022 12:00:00,245.855,2,615.8,1,0,0,1,1,0,0,1
30-Jun-2022 13:00:00,244.547,2,609.5,1,0,0,1,1,0,0,1
30-Jun-2022 14:00:00,217.961666666667,2,593,1,0,0,1,1,0,0,1
30-Jun-2022 15:00:00,191.376333333333,2,574.9,1,0,0,1,1,0,0,1
30-Jun-2022 16:00:00,164.791,2,508.7,1,0,0,1,1,0,0,1
30-Jun-2022 17:00:00,211.29,2,415,1,0,0,1,1,0,0,1
30-Jun-2022 18:00:00,201.501,4,334.7,1,0,0,1,1,0,1,0
30-Jun-2022 19:00:00,160.928,4,293,1,0,0,0,0,0,1,0
30-Jun-2022 20:00:00,149.418,2,237.8,1,0,0,0,0,0,0,1
30-Jun-2022 21:00:00,137.908,2,226.8,1,0,0,0,0,0,0,1
30-Jun-2022 22:00:00,126.398,3,221.3,1,0,0,0,0,1,0,0
30-Jun-2022 23:00:00,114.888,3,222.9,1,0,0,0,0,1,0,0
01-Jul-2022 00:00:00,103.378,3,224.4,1,0,0,0,0,1,0,0
01-Jul-2022 01:00:00,180.762,3,307.1,1,0,0,0,0,1,0,0
01-Jul-2022 02:00:00,181.268,3,378.8,1,0,0,0,0,1,0,0
01-Jul-2022 03:00:00,179.91,3,400.1,1,0,0,0,0,1,0,0
01-Jul-2022 04:00:00,168.606666666667,3,411.9,1,0,0,0,0,1,0,0
01-Jul-2022 05:00:00,157.303333333333,3,480.4,1,0,0,0,0,1,0,0
01-Jul-2022 06:00:00,146,2,575.7,1,0,0,0,0,0,0,1
01-Jul-2022 07:00:00,182.826,4,577.2,1,0,0,1,1,0,1,0
01-Jul-2022 08:00:00,200.913,4,582.8,1,0,0,1,1,0,1,0
01-Jul-2022 09:00:00,207.769,4,596.9,1,0,0,1,1,0,1,0
01-Jul-2022 10:00:00,207.877,2,622.9,1,0,0,1,1,0,0,1
01-Jul-2022 11:00:00,216.766,2,617.4,1,0,0,1,1,0,0,1
01-Jul-2022 12:00:00,181.541666666667,2,620.6,1,0,0,1,1,0,0,1
01-Jul-2022 13:00:00,146.317333333333,2,603.2,1,0,0,1,1,0,0,1
01-Jul-2022 14:00:00,111.093,2,596.9,1,0,0,1,1,0,0,1
01-Jul-2022 15:00:00,210.307,2,577.2,1,0,0,1,1,0,0,1
01-Jul-2022 16:00:00,206.389,2,522.9,1,0,0,1,1,0,0,1
01-Jul-2022 17:00:00,185.873,2,424.5,1,0,0,1,1,0,0,1
01-Jul-2022 18:00:00,176.699,4,369.3,1,0,0,1,1,0,1,0
01-Jul-2022 19:00:00,146.049,4,284.3,1,0,0,0,0,0,1,0
01-Jul-2022 20:00:00,137.731,2,227.6,1,0,0,0,0,0,0,1
01-Jul-2022 21:00:00,129.413,2,215.8,1,0,0,0,0,0,0,1
01-Jul-2022 22:00:00,121.095,3,218.1,1,0,0,0,0,1,0,0
01-Jul-2022 23:00:00,170.726,3,219.7,1,0,0,0,0,1,0,0
02-Jul-2022 00:00:00,172.826,3,211.1,0,1,0,0,0,1,0,0
02-Jul-2022 01:00:00,172.465,3,217.4,0,1,0,0,0,1,0,0
02-Jul-2022 02:00:00,172.249,3,212.6,0,1,0,0,0,1,0,0
02-Jul-2022 03:00:00,167.899,3,218.1,0,1,0,0,0,1,0,0
02-Jul-2022 04:00:00,147.015,3,201.6,0,1,0,0,0,1,0,0
02-Jul-2022 05:00:00,126.131,3,214.2,0,1,0,0,0,1,0,0
02-Jul-2022 06:00:00,105.247,3,222.9,0,1,0,0,0,1,0,0
02-Jul-2022 07:00:00,173.323,3,221.3,0,1,0,0,1,1,0,0
02-Jul-2022 08:00:00,178.765,3,226.8,0,1,0,0,1,1,0,0
02-Jul-2022 09:00:00,170.861,3,226,0,1,0,0,1,1,0,0
02-Jul-2022 10:00:00,171.434,3,238.6,0,1,0,0,1,1,0,0
02-Jul-2022 11:00:00,172.676,3,232.3,0,1,0,0,1,1,0,0
02-Jul-2022 12:00:00,161.642333333333,3,223.7,0,1,0,0,1,1,0,0
02-Jul-2022 13:00:00,150.608666666667,3,232.3,0,1,0,0,1,1,0,0
02-Jul-2022 14:00:00,139.575,3,232.3,0,1,0,0,1,1,0,0
02-Jul-2022 15:00:00,185.439,3,230.7,0,1,0,0,1,1,0,0
02-Jul-2022 16:00:00,175,3,226.8,0,1,0,0,1,1,0,0
02-Jul-2022 17:00:00,181.224,3,226.8,0,1,0,0,1,1,0,0
02-Jul-2022 18:00:00,181.243,3,230,0,1,0,0,1,1,0,0
02-Jul-2022 19:00:00,146.737,3,244.1,0,1,0,0,0,1,0,0
02-Jul-2022 20:00:00,142.017,3,224.4,0,1,0,0,0,1,0,0
02-Jul-2022 21:00:00,137.297,3,217.4,0,1,0,0,0,1,0,0
02-Jul-2022 22:00:00,132.577,3,215.8,0,1,0,0,0,1,0,0
02-Jul-2022 23:00:00,187.92,3,218.1,0,1,0,0,0,1,0,0
03-Jul-2022 00:00:00,172.571,3,215,0,0,1,0,0,1,0,0
03-Jul-2022 01:00:00,181.166,3,218.1,0,0,1,0,0,1,0,0
03-Jul-2022 02:00:00,176.449,3,215.8,0,0,1,0,0,1,0,0
03-Jul-2022 03:00:00,181.075,3,218.9,0,0,1,0,0,1,0,0
03-Jul-2022 04:00:00,176.334,3,202.4,0,0,1,0,0,1,0,0
03-Jul-2022 05:00:00,177.657,3,196.9,0,0,1,0,0,1,0,0
03-Jul-2022 06:00:00,178.661,3,200.8,0,0,1,0,0,1,0,0
03-Jul-2022 07:00:00,180.281,3,209.5,0,0,1,0,1,1,0,0
03-Jul-2022 08:00:00,177.052,3,219.7,0,0,1,0,1,1,0,0
03-Jul-2022 09:00:00,168.425,3,233.1,0,0,1,0,1,1,0,0
03-Jul-2022 10:00:00,179.874,3,306.3,0,0,1,0,1,1,0,0
03-Jul-2022 11:00:00,174.024,3,279.6,0,0,1,0,1,1,0,0
03-Jul-2022 12:00:00,160.117,3,205.5,0,0,1,0,1,1,0,0
03-Jul-2022 13:00:00,128.433,3,210.3,0,0,1,0,1,1,0,0
03-Jul-2022 14:00:00,96.749,3,211.8,0,0,1,0,1,1,0,0
03-Jul-2022 15:00:00,184.459,3,212.6,0,0,1,0,1,1,0,0
03-Jul-2022 16:00:00,176.737,3,213.4,0,0,1,0,1,1,0,0
03-Jul-2022 17:00:00,171.374,3,219.7,0,0,1,0,1,1,0,0
03-Jul-2022 18:00:00,187.423,3,224.4,0,0,1,0,1,1,0,0
03-Jul-2022 19:00:00,183.249,3,230,0,0,1,0,0,1,0,0
03-Jul-2022 20:00:00,165.313333333333,3,215.8,0,0,1,0,0,1,0,0
03-Jul-2022 21:00:00,147.377666666667,3,214.2,0,0,1,0,0,1,0,0
03-Jul-2022 22:00:00,129.442,3,215.8,0,0,1,0,0,1,0,0
03-Jul-2022 23:00:00,186.492,3,210.3,0,0,1,0,0,1,0,0
04-Jul-2022 00:00:00,184.149,3,215,1,0,0,0,0,1,0,0
04-Jul-2022 01:00:00,190.145,3,210.3,1,0,0,0,0,1,0,0
04-Jul-2022 02:00:00,178.731,3,241.8,1,0,0,0,0,1,0,0
04-Jul-2022 03:00:00,193.518,3,300,1,0,0,0,0,1,0,0
04-Jul-2022 04:00:00,172.170666666667,3,351.2,1,0,0,0,0,1,0,0
04-Jul-2022 05:00:00,150.823333333333,3,528.4,1,0,0,0,0,1,0,0
04-Jul-2022 06:00:00,129.476,2,661.5,1,0,0,0,0,0,0,1
04-Jul-2022 07:00:00,199.949,4,667.8,1,0,0,1,1,0,1,0
04-Jul-2022 08:00:00,193.912,4,676.5,1,0,0,1,1,0,1,0
04-Jul-2022 09:00:00,222.855,4,686.7,1,0,0,1,1,0,1,0
04-Jul-2022 10:00:00,210.996,2,685.1,1,0,0,1,1,0,0,1
04-Jul-2022 11:00:00,230.167,2,678.8,1,0,0,1,1,0,0,1
04-Jul-2022 12:00:00,210.673666666667,2,680.4,1,0,0,1,1,0,0,1
04-Jul-2022 13:00:00,191.180333333333,2,677.3,1,0,0,1,1,0,0,1
04-Jul-2022 14:00:00,171.687,2,671,1,0,0,1,1,0,0,1
04-Jul-2022 15:00:00,219.32,2,641,1,0,0,1,1,0,0,1
04-Jul-2022 16:00:00,203.82,2,591.4,1,0,0,1,1,0,0,1
04-Jul-2022 17:00:00,191.764,2,474.1,1,0,0,1,1,0,0,1
04-Jul-2022 18:00:00,210.066,4,352,1,0,0,1,1,0,1,0
04-Jul-2022 19:00:00,158.486,4,302.4,1,0,0,0,0,0,1,0
04-Jul-2022 20:00:00,157.862666666667,2,230.7,1,0,0,0,0,0,0,1
04-Jul-2022 21:00:00,157.239333333333,2,218.9,1,0,0,0,0,0,0,1
04-Jul-2022 22:00:00,156.616,3,218.1,1,0,0,0,0,1,0,0
04-Jul-2022 23:00:00,191.39,3,217.4,1,0,0,0,0,1,0,0
05-Jul-2022 00:00:00,191.002,3,217.4,1,0,0,0,0,1,0,0
05-Jul-2022 01:00:00,186.705,3,381.9,1,0,0,0,0,1,0,0
05-Jul-2022 02:00:00,194.119,3,497.7,1,0,0,0,0,1,0,0
05-Jul-2022 03:00:00,178.519,3,478.8,1,0,0,0,0,1,0,0
05-Jul-2022 04:00:00,196.352,3,456,1,0,0,0,0,1,0,0
05-Jul-2022 05:00:00,179.828,3,563.1,1,0,0,0,0,1,0,0
05-Jul-2022 06:00:00,197.252,2,638.7,1,0,0,0,0,0,0,1
05-Jul-2022 07:00:00,187.399,4,651.3,1,0,0,1,1,0,1,0
05-Jul-2022 08:00:00,203.309,4,673.3,1,0,0,1,1,0,1,0
05-Jul-2022 09:00:00,205.992,4,682,1,0,0,1,1,0,1,0
05-Jul-2022 10:00:00,192.766333333333,2,686.7,1,0,0,1,1,0,0,1
05-Jul-2022 11:00:00,179.540666666667,2,685.9,1,0,0,1,1,0,0,1
05-Jul-2022 12:00:00,166.315,2,676.5,1,0,0,1,1,0,0,1
05-Jul-2022 13:00:00,230.329,2,671,1,0,0,1,1,0,0,1
05-Jul-2022 14:00:00,221.273,2,662.3,1,0,0,1,1,0,0,1
05-Jul-2022 15:00:00,218.422,2,652.8,1,0,0,1,1,0,0,1
05-Jul-2022 16:00:00,212.428,2,592.2,1,0,0,1,1,0,0,1
05-Jul-2022 17:00:00,196.275,2,477.2,1,0,0,1,1,0,0,1
05-Jul-2022 18:00:00,191.605333333333,4,361.5,1,0,0,1,1,0,1,0
05-Jul-2022 19:00:00,186.935666666667,4,294.5,1,0,0,0,0,0,1,0
05-Jul-2022 20:00:00,182.266,2,237,1,0,0,0,0,0,0,1
05-Jul-2022 21:00:00,174.408,2,227.6,1,0,0,0,0,0,0,1
05-Jul-2022 22:00:00,168.611,3,225.2,1,0,0,0,0,1,0,0
05-Jul-2022 23:00:00,167.575,3,222.1,1,0,0,0,0,1,0,0
06-Jul-2022 00:00:00,167.462,3,222.1,1,0,0,0,0,1,0,0
06-Jul-2022 01:00:00,168.21,3,293.7,1,0,0,0,0,1,0,0
06-Jul-2022 02:00:00,163.159333333333,3,414.2,1,0,0,0,0,1,0,0
06-Jul-2022 03:00:00,158.108666666667,3,400.8,1,0,0,0,0,1,0,0
06-Jul-2022 04:00:00,153.058,3,433.9,1,0,0,0,0,1,0,0
06-Jul-2022 05:00:00,178.404,3,568.6,1,0,0,0,0,1,0,0
06-Jul-2022 06:00:00,195.236,2,630,1,0,0,0,0,0,0,1
06-Jul-2022 07:00:00,192.086,4,675.7,1,0,0,1,1,0,1,0
06-Jul-2022 08:00:00,208.92,4,696.9,1,0,0,1,1,0,1,0
06-Jul-2022 09:00:00,200.989,4,685.1,1,0,0,1,1,0,1,0
06-Jul-2022 10:00:00,206.942333333333,2,686.7,1,0,0,1,1,0,0,1
06-Jul-2022 11:00:00,212.895666666667,2,698.5,1,0,0,1,1,0,0,1
06-Jul-2022 12:00:00,218.849,2,701.7,1,0,0,1,1,0,0,1
06-Jul-2022 13:00:00,228.961,2,694.6,1,0,0,1,1,0,0,1
06-Jul-2022 14:00:00,230.171,2,682.8,1,0,0,1,1,0,0,1
06-Jul-2022 15:00:00,237.132,2,674.9,1,0,0,1,1,0,0,1
06-Jul-2022 16:00:00,219.843,2,597.7,1,0,0,1,1,0,0,1
06-Jul-2022 17:00:00,213.331,2,465.4,1,0,0,1,1,0,0,1
06-Jul-2022 18:00:00,82.557,4,373.3,1,0,0,1,1,0,1,0
06-Jul-2022 19:00:00,141.094,4,301.6,1,0,0,0,0,0,1,0
06-Jul-2022 20:00:00,199.631,2,233.1,1,0,0,0,0,0,0,1
06-Jul-2022 21:00:00,198.082,2,215.8,1,0,0,0,0,0,0,1
06-Jul-2022 22:00:00,184.843,3,214.2,1,0,0,0,0,1,0,0
06-Jul-2022 23:00:00,182.623,3,215.8,1,0,0,0,0,1,0,0
07-Jul-2022 00:00:00,180.46,3,214.2,1,0,0,0,0,1,0,0
07-Jul-2022 01:00:00,180.554,3,292.2,1,0,0,0,0,1,0,0
07-Jul-2022 02:00:00,178.837,3,438.6,1,0,0,0,0,1,0,0
07-Jul-2022 03:00:00,177.032,3,458.3,1,0,0,0,0,1,0,0
07-Jul-2022 04:00:00,178.397,3,476.4,1,0,0,0,0,1,0,0
07-Jul-2022 05:00:00,178.726,3,567,1,0,0,0,0,1,0,0
07-Jul-2022 06:00:00,189.887,2,624.5,1,0,0,0,0,0,0,1
07-Jul-2022 07:00:00,206.18,4,673.3,1,0,0,1,1,0,1,0
07-Jul-2022 08:00:00,208.092,4,709.5,1,0,0,1,1,0,1,0
07-Jul-2022 09:00:00,224.442,4,707.2,1,0,0,1,1,0,1,0
07-Jul-2022 10:00:00,196.028333333333,2,703.2,1,0,0,1,1,0,0,1
