tstamp,date,day,time,week_number,ptot,epoch_timestamp,DC,month,wrkHr,dayTime,weekDay,Off-Peak,Peak,Standard
21-May-2022 15:00:00,141,6,0.625,21,176.292,1653141308,48.2,5,0,1,0,1,0,0
21-May-2022 16:00:00,141,6,0.666666666666667,21,178.485,1653144908,49,5,0,0,0,1,0,0
21-May-2022 17:00:00,141,6,0.708333333333333,21,185.756,1653148508,63.9,5,0,0,0,1,0,0
21-May-2022 18:00:00,141,6,0.75,21,187.127,1653152108,49.3,5,0,0,0,1,0,0
21-May-2022 19:00:00,141,6,0.791666666666667,21,167.071,1653155708,50.2,5,0,0,0,1,0,0
21-May-2022 20:00:00,141,6,0.833333333333333,21,151.947,1653159308,51.3,5,0,0,0,1,0,0
21-May-2022 21:00:00,141,6,0.875,21,146.952,1653162908,51.5,5,0,0,0,1,0,0
21-May-2022 22:00:00,141,6,0.916666666666667,21,143.955,1653166508,51.5,5,0,0,0,1,0,0
21-May-2022 23:00:00,141,6,0.958333333333333,21,143.75,1653170108,52.4,5,0,0,0,1,0,0
22-May-2022 00:00:00,142,7,0,22,143.181,1653173708,52,5,0,0,0,1,0,0
22-May-2022 01:00:00,142,7,0.0416666666666667,22,142.315,1653177308,53.8,5,0,0,0,1,0,0
22-May-2022 02:00:00,142,7,0.0833333333333333,22,140.209,1653180908,53.1,5,0,0,0,1,0,0
22-May-2022 03:00:00,142,7,0.125,22,138.855,1653184509,53.3,5,0,0,0,1,0,0
22-May-2022 04:00:00,142,7,0.166666666666667,22,141.231,1653188107,52.6,5,0,0,0,1,0,0
22-May-2022 05:00:00,142,7,0.208333333333333,22,139.555,1653191708,52.7,5,0,0,0,1,0,0
22-May-2022 06:00:00,142,7,0.25,22,132.223,1653195308,50.9,5,0,0,0,1,0,0
22-May-2022 07:00:00,142,7,0.291666666666667,22,132.548,1653198908,50.9,5,0,1,0,1,0,0
22-May-2022 08:00:00,142,7,0.333333333333333,22,131.019,1653202508,51.1,5,0,1,0,1,0,0
22-May-2022 09:00:00,142,7,0.375,22,128.597,1653206108,50,5,0,1,0,1,0,0
22-May-2022 10:00:00,142,7,0.416666666666667,22,130.018,1653209709,49.1,5,0,1,0,1,0,0
22-May-2022 11:00:00,142,7,0.458333333333333,22,134.665,1653213308,49.3,5,0,1,0,1,0,0
22-May-2022 12:00:00,142,7,0.5,22,138.26,1653216908,48.6,5,0,1,0,1,0,0
22-May-2022 13:00:00,142,7,0.541666666666667,22,140.922,1653220508,58.1,5,0,1,0,1,0,0
22-May-2022 14:00:00,142,7,0.583333333333333,22,134.863,1653224108,55.1,5,0,1,0,1,0,0
22-May-2022 15:00:00,142,7,0.625,22,139.755,1653227708,48.4,5,0,1,0,1,0,0
22-May-2022 16:00:00,142,7,0.666666666666667,22,141.568,1653231308,50.4,5,0,0,0,1,0,0
22-May-2022 17:00:00,142,7,0.708333333333333,22,142.351,1653234908,50.9,5,0,0,0,1,0,0
22-May-2022 18:00:00,142,7,0.75,22,143.506,1653238508,49.7,5,0,0,0,1,0,0
22-May-2022 19:00:00,142,7,0.791666666666667,22,144.456,1653242108,50.2,5,0,0,0,1,0,0
22-May-2022 20:00:00,142,7,0.833333333333333,22,142.863,1653245708,51.8,5,0,0,0,1,0,0
22-May-2022 21:00:00,142,7,0.875,22,142.262,1653249308,57.6,5,0,0,0,1,0,0
22-May-2022 22:00:00,142,7,0.916666666666667,22,140.641,1653252908,59.8,5,0,0,0,1,0,0
22-May-2022 23:00:00,142,7,0.958333333333333,22,135.865,1653256508,52.7,5,0,0,0,1,0,0
23-May-2022 00:00:00,143,1,0,22,135.596,1653260108,52.7,5,0,0,1,1,0,0
23-May-2022 01:00:00,143,1,0.0416666666666667,22,137.5,1653263708,52.4,5,0,0,1,1,0,0
23-May-2022 02:00:00,143,1,0.0833333333333333,22,136.473,1653267308,53.6,5,0,0,1,1,0,0
23-May-2022 03:00:00,143,1,0.125,22,135.592,1653270908,62.5,5,0,0,1,1,0,0
23-May-2022 04:00:00,143,1,0.166666666666667,22,135.025,1653274509,53.3,5,0,0,1,1,0,0
23-May-2022 05:00:00,143,1,0.208333333333333,22,134.395,1653278108,52.6,5,0,0,1,1,0,0
23-May-2022 06:00:00,143,1,0.25,22,194.516,1653281709,53.6,5,0,0,1,0,0,1
23-May-2022 07:00:00,143,1,0.291666666666667,22,214.588,1653285308,65.2,5,1,1,1,0,1,0
23-May-2022 08:00:00,143,1,0.333333333333333,22,216.374,1653288908,65.5,5,1,1,1,0,1,0
23-May-2022 09:00:00,143,1,0.375,22,233.703,1653292508,60.8,5,1,1,1,0,1,0
23-May-2022 10:00:00,143,1,0.416666666666667,22,225.771,1653296108,54.7,5,1,1,1,0,0,1
23-May-2022 11:00:00,143,1,0.458333333333333,22,231.375,1653299708,63.7,5,1,1,1,0,0,1
23-May-2022 12:00:00,143,1,0.5,22,240.132,1653303308,91.1,5,1,1,1,0,0,1
23-May-2022 13:00:00,143,1,0.541666666666667,22,234.199,1653306908,83.7,5,1,1,1,0,0,1
23-May-2022 14:00:00,143,1,0.583333333333333,22,232.673,1653310508,77.4,5,1,1,1,0,0,1
23-May-2022 15:00:00,143,1,0.625,22,229.787,1653314108,67.9,5,1,1,1,0,0,1
23-May-2022 16:00:00,143,1,0.666666666666667,22,219.95,1653317708,75.6,5,0,0,1,0,0,1
23-May-2022 17:00:00,143,1,0.708333333333333,22,212.877,1653321308,102.6,5,0,0,1,0,0,1
23-May-2022 18:00:00,143,1,0.75,22,205.681,1653324908,101.2,5,0,0,1,0,1,0
23-May-2022 19:00:00,143,1,0.791666666666667,22,176.507,1653328508,101,5,0,0,1,0,1,0
23-May-2022 20:00:00,143,1,0.833333333333333,22,164.233,1653332108,101.5,5,0,0,1,0,0,1
23-May-2022 21:00:00,143,1,0.875,22,162.613,1653335708,102.1,5,0,0,1,0,0,1
23-May-2022 22:00:00,143,1,0.916666666666667,22,155.597,1653339308,101.7,5,0,0,1,1,0,0
23-May-2022 23:00:00,143,1,0.958333333333333,22,154.254,1653342908,102.2,5,0,0,1,1,0,0
24-May-2022 00:00:00,144,2,0,22,149.854,1653346508,102.4,5,0,0,1,1,0,0
24-May-2022 01:00:00,144,2,0.0416666666666667,22,150.092,1653350108,102.6,5,0,0,1,1,0,0
24-May-2022 02:00:00,144,2,0.0833333333333333,22,146.759,1653353708,102.4,5,0,0,1,1,0,0
24-May-2022 03:00:00,144,2,0.125,22,146.053,1653357308,103,5,0,0,1,1,0,0
24-May-2022 04:00:00,144,2,0.166666666666667,22,142.685,1653360909,101.9,5,0,0,1,1,0,0
24-May-2022 05:00:00,144,2,0.208333333333333,22,141.393,1653364508,102.1,5,0,0,1,1,0,0
24-May-2022 06:00:00,144,2,0.25,22,194.038,1653368108,103.1,5,0,0,1,0,0,1
24-May-2022 07:00:00,144,2,0.291666666666667,22,207.686,1653371708,105.8,5,1,1,1,0,1,0
24-May-2022 08:00:00,144,2,0.333333333333333,22,211.956,1653375309,102.8,5,1,1,1,0,1,0
24-May-2022 09:00:00,144,2,0.375,22,220.075,1653378908,105.8,5,1,1,1,0,1,0
24-May-2022 10:00:00,144,2,0.416666666666667,22,229.142,1653382508,107.3,5,1,1,1,0,0,1
24-May-2022 11:00:00,144,2,0.458333333333333,22,239.962,1653386108,104.2,5,1,1,1,0,0,1
24-May-2022 12:00:00,144,2,0.5,22,238.77,1653389708,107.6,5,1,1,1,0,0,1
24-May-2022 13:00:00,144,2,0.541666666666667,22,236.567,1653393309,109.6,5,1,1,1,0,0,1
24-May-2022 14:00:00,144,2,0.583333333333333,22,239.66,1653396908,115.9,5,1,1,1,0,0,1
24-May-2022 15:00:00,144,2,0.625,22,230.858,1653400509,111.6,5,1,1,1,0,0,1
24-May-2022 16:00:00,144,2,0.666666666666667,22,221.458,1653404109,97.9,5,0,0,1,0,0,1
24-May-2022 17:00:00,144,2,0.708333333333333,22,214.785,1653407708,98.3,5,0,0,1,0,0,1
24-May-2022 18:00:00,144,2,0.75,22,198.481,1653411300,99.5,5,0,0,1,0,1,0
24-May-2022 19:00:00,144,2,0.791666666666667,22,178.9365,1653414900,99.9,5,0,0,1,0,1,0
24-May-2022 20:00:00,144,2,0.833333333333333,22,159.392,1653418508,101.9,5,0,0,1,0,0,1
24-May-2022 21:00:00,144,2,0.875,22,204.116,1653422109,102.2,5,0,0,1,0,0,1
24-May-2022 22:00:00,144,2,0.916666666666667,22,203.865,1653425709,101.7,5,0,0,1,1,0,0
24-May-2022 23:00:00,144,2,0.958333333333333,22,190.517,1653429308,104,5,0,0,1,1,0,0
25-May-2022 00:00:00,145,3,0,22,190.369,1653432908,104.4,5,0,0,1,1,0,0
25-May-2022 01:00:00,145,3,0.0416666666666667,22,190.243,1653436508,105.3,5,0,0,1,1,0,0
25-May-2022 02:00:00,145,3,0.0833333333333333,22,189.82,1653440108,103.9,5,0,0,1,1,0,0
25-May-2022 03:00:00,145,3,0.125,22,185.756,1653443708,105.1,5,0,0,1,1,0,0
25-May-2022 04:00:00,145,3,0.166666666666667,22,187.79,1653447308,107.3,5,0,0,1,1,0,0
25-May-2022 05:00:00,145,3,0.208333333333333,22,184.469,1653450908,105.3,5,0,0,1,1,0,0
25-May-2022 06:00:00,145,3,0.25,22,187.738,1653454508,106.6,5,0,0,1,0,0,1
25-May-2022 07:00:00,145,3,0.291666666666667,22,208.605,1653458108,115.4,5,1,1,1,0,1,0
25-May-2022 08:00:00,145,3,0.333333333333333,22,206.861,1653461708,122,5,1,1,1,0,1,0
25-May-2022 09:00:00,145,3,0.375,22,219.985,1653465308,124.7,5,1,1,1,0,1,0
25-May-2022 10:00:00,145,3,0.416666666666667,22,225.905,1653468908,126,5,1,1,1,0,0,1
25-May-2022 11:00:00,145,3,0.458333333333333,22,226.877,1653472508,127.3,5,1,1,1,0,0,1
25-May-2022 12:00:00,145,3,0.5,22,228.37,1653476108,121.5,5,1,1,1,0,0,1
25-May-2022 13:00:00,145,3,0.541666666666667,22,228.339,1653479708,120.4,5,1,1,1,0,0,1
25-May-2022 14:00:00,145,3,0.583333333333333,22,219.133,1653483308,112,5,1,1,1,0,0,1
25-May-2022 15:00:00,145,3,0.625,22,223.765,1653486908,108.4,5,1,1,1,0,0,1
25-May-2022 16:00:00,145,3,0.666666666666667,22,212.209,1653490508,102.6,5,0,0,1,0,0,1
25-May-2022 17:00:00,145,3,0.708333333333333,22,206.418,1653494109,102.2,5,0,0,1,0,0,1
25-May-2022 18:00:00,145,3,0.75,22,207.179,1653497708,102.8,5,0,0,1,0,1,0
25-May-2022 19:00:00,145,3,0.791666666666667,22,164.221,1653501308,103.5,5,0,0,1,0,1,0
25-May-2022 20:00:00,145,3,0.833333333333333,22,157.258,1653504909,107.3,5,0,0,1,0,0,1
25-May-2022 21:00:00,145,3,0.875,22,159.379,1653508509,106.9,5,0,0,1,0,0,1
25-May-2022 22:00:00,145,3,0.916666666666667,22,151.463,1653512109,106.9,5,0,0,1,1,0,0
25-May-2022 23:00:00,145,3,0.958333333333333,22,151.265,1653515708,107.1,5,0,0,1,1,0,0
26-May-2022 00:00:00,146,4,0,22,148.026,1653519308,106,5,0,0,1,1,0,0
26-May-2022 01:00:00,146,4,0.0416666666666667,22,146.17,1653522908,103.7,5,0,0,1,1,0,0
26-May-2022 02:00:00,146,4,0.0833333333333333,22,147.01,1653526508,103.3,5,0,0,1,1,0,0
26-May-2022 03:00:00,146,4,0.125,22,146.969,1653530108,104.2,5,0,0,1,1,0,0
26-May-2022 04:00:00,146,4,0.166666666666667,22,145.277,1653533708,104.2,5,0,0,1,1,0,0
26-May-2022 05:00:00,146,4,0.208333333333333,22,145.789,1653537308,104.6,5,0,0,1,1,0,0
26-May-2022 06:00:00,146,4,0.25,22,197.065,1653540908,103.9,5,0,0,1,0,0,1
26-May-2022 07:00:00,146,4,0.291666666666667,22,207.354,1653544508,106.6,5,1,1,1,0,1,0
26-May-2022 08:00:00,146,4,0.333333333333333,22,212.636,1653548108,110,5,1,1,1,0,1,0
26-May-2022 09:00:00,146,4,0.375,22,222.243,1653551708,109.3,5,1,1,1,0,1,0
26-May-2022 10:00:00,146,4,0.416666666666667,22,223.685,1653555308,105.7,5,1,1,1,0,0,1
26-May-2022 11:00:00,146,4,0.458333333333333,22,232.631,1653558908,105.5,5,1,1,1,0,0,1
26-May-2022 12:00:00,146,4,0.5,22,233.403,1653562508,100.8,5,1,1,1,0,0,1
26-May-2022 13:00:00,146,4,0.541666666666667,22,223.639,1653566108,100.3,5,1,1,1,0,0,1
26-May-2022 14:00:00,146,4,0.583333333333333,22,217.971,1653569708,99.2,5,1,1,1,0,0,1
26-May-2022 15:00:00,146,4,0.625,22,216.75,1653573307,97,5,1,1,1,0,0,1
26-May-2022 16:00:00,146,4,0.666666666666667,22,209.48,1653576908,99.5,5,0,0,1,0,0,1
26-May-2022 17:00:00,146,4,0.708333333333333,22,208.435,1653580508,98.5,5,0,0,1,0,0,1
26-May-2022 18:00:00,146,4,0.75,22,202.302,1653584108,98.6,5,0,0,1,0,1,0
26-May-2022 19:00:00,146,4,0.791666666666667,22,163.97,1653587709,99.7,5,0,0,1,0,1,0
26-May-2022 20:00:00,146,4,0.833333333333333,22,155.05,1653591308,102.4,5,0,0,1,0,0,1
26-May-2022 21:00:00,146,4,0.875,22,157.012,1653594908,102.4,5,0,0,1,0,0,1
26-May-2022 22:00:00,146,4,0.916666666666667,22,148.422,1653598509,100.4,5,0,0,1,1,0,0
26-May-2022 23:00:00,146,4,0.958333333333333,22,143.987,1653602108,102.4,5,0,0,1,1,0,0
27-May-2022 00:00:00,147,5,0,22,140.257,1653605708,103,5,0,0,1,1,0,0
27-May-2022 01:00:00,147,5,0.0416666666666667,22,137.927,1653609308,103.5,5,0,0,1,1,0,0
27-May-2022 02:00:00,147,5,0.0833333333333333,22,136.076,1653612908,101.9,5,0,0,1,1,0,0
27-May-2022 03:00:00,147,5,0.125,22,134.701,1653616509,101,5,0,0,1,1,0,0
27-May-2022 04:00:00,147,5,0.166666666666667,22,136.47,1653620108,102.1,5,0,0,1,1,0,0
27-May-2022 05:00:00,147,5,0.208333333333333,22,134.984,1653623709,87.3,5,0,0,1,1,0,0
27-May-2022 06:00:00,147,5,0.25,22,187.647,1653627308,60.5,5,0,0,1,0,0,1
27-May-2022 07:00:00,147,5,0.291666666666667,22,210.351,1653630908,60.3,5,1,1,1,0,1,0
27-May-2022 08:00:00,147,5,0.333333333333333,22,206.558,1653634507,59.2,5,1,1,1,0,1,0
27-May-2022 09:00:00,147,5,0.375,22,216.03,1653638109,59.4,5,1,1,1,0,1,0
27-May-2022 10:00:00,147,5,0.416666666666667,22,226.301,1653641708,59.6,5,1,1,1,0,0,1
27-May-2022 11:00:00,147,5,0.458333333333333,22,234.049,1653645308,59,5,1,1,1,0,0,1
27-May-2022 12:00:00,147,5,0.5,22,227.697,1653648908,58.3,5,1,1,1,0,0,1
27-May-2022 13:00:00,147,5,0.541666666666667,22,220.317,1653652508,58.1,5,1,1,1,0,0,1
27-May-2022 14:00:00,147,5,0.583333333333333,22,225.894,1653656108,57.2,5,1,1,1,0,0,1
27-May-2022 15:00:00,147,5,0.625,22,225.645,1653659708,58,5,1,1,1,0,0,1
27-May-2022 16:00:00,147,5,0.666666666666667,22,212.762,1653663308,57.4,5,0,0,1,0,0,1
27-May-2022 17:00:00,147,5,0.708333333333333,22,196.881,1653666908,57.1,5,0,0,1,0,0,1
27-May-2022 18:00:00,147,5,0.75,22,189.234,1653670508,59.2,5,0,0,1,0,1,0
27-May-2022 19:00:00,147,5,0.791666666666667,22,153.496,1653674109,68.6,5,0,0,1,0,1,0
27-May-2022 20:00:00,147,5,0.833333333333333,22,144.887,1653677709,98.8,5,0,0,1,0,0,1
27-May-2022 21:00:00,147,5,0.875,22,154.063,1653681308,99.2,5,0,0,1,0,0,1
27-May-2022 22:00:00,147,5,0.916666666666667,22,140.136,1653684908,98.8,5,0,0,1,1,0,0
27-May-2022 23:00:00,147,5,0.958333333333333,22,136.037,1653688508,100.1,5,0,0,1,1,0,0
28-May-2022 00:00:00,148,6,0,22,135.17,1653692108,89.8,5,0,0,0,1,0,0
28-May-2022 01:00:00,148,6,0.0416666666666667,22,134.461,1653695708,61.6,5,0,0,0,1,0,0
28-May-2022 02:00:00,148,6,0.0833333333333333,22,132.867,1653699308,61.7,5,0,0,0,1,0,0
28-May-2022 03:00:00,148,6,0.125,22,136.553,1653702908,62.1,5,0,0,0,1,0,0
28-May-2022 04:00:00,148,6,0.166666666666667,22,135.552,1653706508,61.9,5,0,0,0,1,0,0
28-May-2022 05:00:00,148,6,0.208333333333333,22,135.918,1653710109,61.6,5,0,0,0,1,0,0
28-May-2022 06:00:00,148,6,0.25,22,178.293,1653713708,60.3,5,0,0,0,1,0,0
28-May-2022 07:00:00,148,6,0.291666666666667,22,181.887,1653717309,61.2,5,0,1,0,1,0,0
28-May-2022 08:00:00,148,6,0.333333333333333,22,172.051,1653720909,65.3,5,0,1,0,1,0,0
28-May-2022 09:00:00,148,6,0.375,22,172.752,1653724508,71.6,5,0,1,0,1,0,0
28-May-2022 10:00:00,148,6,0.416666666666667,22,168.716,1653728108,60.3,5,0,1,0,1,0,0
28-May-2022 11:00:00,148,6,0.458333333333333,22,173.683,1653731708,96.1,5,0,1,0,1,0,0
28-May-2022 12:00:00,148,6,0.5,22,176.053,1653735308,90.5,5,0,1,0,1,0,0
28-May-2022 13:00:00,148,6,0.541666666666667,22,177.278,1653738909,62.3,5,0,1,0,1,0,0
28-May-2022 14:00:00,148,6,0.583333333333333,22,180.13,1653742508,98.5,5,0,1,0,1,0,0
28-May-2022 15:00:00,148,6,0.625,22,180.268,1653746108,90.2,5,0,1,0,1,0,0
28-May-2022 16:00:00,148,6,0.666666666666667,22,183.616,1653749708,74,5,0,0,0,1,0,0
28-May-2022 17:00:00,148,6,0.708333333333333,22,184.012,1653753308,78.8,5,0,0,0,1,0,0
28-May-2022 18:00:00,148,6,0.75,22,177.652,1653756909,102.2,5,0,0,0,1,0,0
28-May-2022 19:00:00,148,6,0.791666666666667,22,148.693,1653760509,101.9,5,0,0,0,1,0,0
28-May-2022 20:00:00,148,6,0.833333333333333,22,137.149,1653764109,103.1,5,0,0,0,1,0,0
28-May-2022 21:00:00,148,6,0.875,22,132.008,1653767708,104.4,5,0,0,0,1,0,0
28-May-2022 22:00:00,148,6,0.916666666666667,22,126.863,1653771308,97.2,5,0,0,0,1,0,0
28-May-2022 23:00:00,148,6,0.958333333333333,22,124.893,1653774908,77.4,5,0,0,0,1,0,0
29-May-2022 00:00:00,149,7,0,23,128.741,1653778508,53.5,5,0,0,0,1,0,0
29-May-2022 01:00:00,149,7,0.0416666666666667,23,130.318,1653782108,53.8,5,0,0,0,1,0,0
29-May-2022 02:00:00,149,7,0.0833333333333333,23,128.905,1653785708,57.1,5,0,0,0,1,0,0
29-May-2022 03:00:00,149,7,0.125,23,128.748,1653789308,57.4,5,0,0,0,1,0,0
29-May-2022 04:00:00,149,7,0.166666666666667,23,128.681,1653792908,58,5,0,0,0,1,0,0
29-May-2022 05:00:00,149,7,0.208333333333333,23,128.665,1653796508,58.9,5,0,0,0,1,0,0
29-May-2022 06:00:00,149,7,0.25,23,127.543,1653800108,59.2,5,0,0,0,1,0,0
29-May-2022 07:00:00,149,7,0.291666666666667,23,126.935,1653803709,58.5,5,0,1,0,1,0,0
29-May-2022 08:00:00,149,7,0.333333333333333,23,126.716,1653807308,57.8,5,0,1,0,1,0,0
29-May-2022 09:00:00,149,7,0.375,23,124.573,1653810909,57.6,5,0,1,0,1,0,0
29-May-2022 10:00:00,149,7,0.416666666666667,23,126.113,1653814508,58,5,0,1,0,1,0,0
29-May-2022 11:00:00,149,7,0.458333333333333,23,128.807,1653818108,58,5,0,1,0,1,0,0
29-May-2022 12:00:00,149,7,0.5,23,136.318,1653821707,56,5,0,1,0,1,0,0
29-May-2022 13:00:00,149,7,0.541666666666667,23,137.643,1653825309,55.6,5,0,1,0,1,0,0
29-May-2022 14:00:00,149,7,0.583333333333333,23,140.282,1653828908,55.6,5,0,1,0,1,0,0
29-May-2022 15:00:00,149,7,0.625,23,140.996,1653832508,56.5,5,0,1,0,1,0,0
29-May-2022 16:00:00,149,7,0.666666666666667,23,137.888,1653836108,56,5,0,0,0,1,0,0
29-May-2022 17:00:00,149,7,0.708333333333333,23,137.384,1653839708,53.8,5,0,0,0,1,0,0
29-May-2022 18:00:00,149,7,0.75,23,138.994,1653843308,53.5,5,0,0,0,1,0,0
29-May-2022 19:00:00,149,7,0.791666666666667,23,143.855,1653846908,53.1,5,0,0,0,1,0,0
29-May-2022 20:00:00,149,7,0.833333333333333,23,141.703,1653850508,53.5,5,0,0,0,1,0,0
29-May-2022 21:00:00,149,7,0.875,23,141.7,1653854108,58.3,5,0,0,0,1,0,0
29-May-2022 22:00:00,149,7,0.916666666666667,23,136.68,1653857708,58,5,0,0,0,1,0,0
29-May-2022 23:00:00,149,7,0.958333333333333,23,136.015,1653861307,66.1,5,0,0,0,1,0,0
30-May-2022 00:00:00,150,1,0,23,139.929,1653864908,66.6,5,0,0,1,1,0,0
30-May-2022 01:00:00,150,1,0.0416666666666667,23,138.025,1653868508,67,5,0,0,1,1,0,0
30-May-2022 02:00:00,150,1,0.0833333333333333,23,135.509,1653872108,69.3,5,0,0,1,1,0,0
30-May-2022 03:00:00,150,1,0.125,23,134.095,1653875709,71.1,5,0,0,1,1,0,0
30-May-2022 04:00:00,150,1,0.166666666666667,23,134.798,1653879308,70.4,5,0,0,1,1,0,0
30-May-2022 05:00:00,150,1,0.208333333333333,23,134.651,1653882909,70.4,5,0,0,1,1,0,0
30-May-2022 06:00:00,150,1,0.25,23,199.31,1653886509,69.7,5,0,0,1,0,0,1
30-May-2022 07:00:00,150,1,0.291666666666667,23,214.191,1653890107,69.7,5,1,1,1,0,1,0
30-May-2022 08:00:00,150,1,0.333333333333333,23,216.894,1653893709,70,5,1,1,1,0,1,0
30-May-2022 09:00:00,150,1,0.375,23,225.866,1653897308,69.8,5,1,1,1,0,1,0
30-May-2022 10:00:00,150,1,0.416666666666667,23,226.189,1653900908,69.8,5,1,1,1,0,0,1
30-May-2022 11:00:00,150,1,0.458333333333333,23,249.461,1653904508,69.5,5,1,1,1,0,0,1
30-May-2022 12:00:00,150,1,0.5,23,231.457,1653908109,68.4,5,1,1,1,0,0,1
30-May-2022 13:00:00,150,1,0.541666666666667,23,234.827,1653911708,61,5,1,1,1,0,0,1
30-May-2022 14:00:00,150,1,0.583333333333333,23,238.753,1653915308,59.4,5,1,1,1,0,0,1
30-May-2022 15:00:00,150,1,0.625,23,235.348,1653918908,59.9,5,1,1,1,0,0,1
30-May-2022 16:00:00,150,1,0.666666666666667,23,229.063,1653922508,59.4,5,0,0,1,0,0,1
30-May-2022 17:00:00,150,1,0.708333333333333,23,217.934,1653926109,57.8,5,0,0,1,0,0,1
30-May-2022 18:00:00,150,1,0.75,23,209.535,1653929708,57.8,5,0,0,1,0,1,0
30-May-2022 19:00:00,150,1,0.791666666666667,23,174.022,1653933309,57.1,5,0,0,1,0,1,0
30-May-2022 20:00:00,150,1,0.833333333333333,23,162.662,1653936909,57.6,5,0,0,1,0,0,1
30-May-2022 21:00:00,150,1,0.875,23,158.866,1653940508,58.1,5,0,0,1,0,0,1
30-May-2022 22:00:00,150,1,0.916666666666667,23,148.586,1653944108,57.8,5,0,0,1,1,0,0
30-May-2022 23:00:00,150,1,0.958333333333333,23,142.23,1653947708,58.1,5,0,0,1,1,0,0
31-May-2022 00:00:00,151,2,0,23,143.49,1653951308,67.3,5,0,0,1,1,0,0
31-May-2022 01:00:00,151,2,0.0416666666666667,23,143.298,1653954908,92,5,0,0,1,1,0,0
31-May-2022 02:00:00,151,2,0.0833333333333333,23,142.32,1653958508,89.6,5,0,0,1,1,0,0
31-May-2022 03:00:00,151,2,0.125,23,140.457,1653962109,90.4,5,0,0,1,1,0,0
31-May-2022 04:00:00,151,2,0.166666666666667,23,138.875,1653965709,89.8,5,0,0,1,1,0,0
31-May-2022 05:00:00,151,2,0.208333333333333,23,134.532,1653969308,91.6,5,0,0,1,1,0,0
31-May-2022 06:00:00,151,2,0.25,23,193.489,1653972908,105.1,5,0,0,1,0,0,1
31-May-2022 07:00:00,151,2,0.291666666666667,23,211.674,1653976508,144.2,5,1,1,1,0,1,0
31-May-2022 08:00:00,151,2,0.333333333333333,23,201.593,1653980108,191,5,1,1,1,0,1,0
31-May-2022 09:00:00,151,2,0.375,23,217.731,1653983708,196,5,1,1,1,0,1,0
31-May-2022 10:00:00,151,2,0.416666666666667,23,230.973,1653987308,199.6,5,1,1,1,0,0,1
31-May-2022 11:00:00,151,2,0.458333333333333,23,230.692,1653990908,199.1,5,1,1,1,0,0,1
31-May-2022 12:00:00,151,2,0.5,23,234.032,1653994509,199.6,5,1,1,1,0,0,1
31-May-2022 13:00:00,151,2,0.541666666666667,23,233.423,1653998108,193.7,5,1,1,1,0,0,1
31-May-2022 14:00:00,151,2,0.583333333333333,23,226.124,1654001708,190.6,5,1,1,1,0,0,1
31-May-2022 15:00:00,151,2,0.625,23,222.353,1654005308,166,5,1,1,1,0,0,1
31-May-2022 16:00:00,151,2,0.666666666666667,23,219.802,1654008908,128.2,5,0,0,1,0,0,1
31-May-2022 17:00:00,151,2,0.708333333333333,23,214.611,1654012508,120.8,5,0,0,1,0,0,1
31-May-2022 18:00:00,151,2,0.75,23,206.912,1654016108,94.9,5,0,0,1,0,1,0
31-May-2022 19:00:00,151,2,0.791666666666667,23,176.112,1654019708,91.8,5,0,0,1,0,1,0
31-May-2022 20:00:00,151,2,0.833333333333333,23,163.725,1654023308,93.8,5,0,0,1,0,0,1
31-May-2022 21:00:00,151,2,0.875,23,159.447,1654026908,93.1,5,0,0,1,0,0,1
31-May-2022 22:00:00,151,2,0.916666666666667,23,151.302,1654030508,88,5,0,0,1,1,0,0
31-May-2022 23:00:00,151,2,0.958333333333333,23,146.908,1654034108,65.9,5,0,0,1,1,0,0
01-Jun-2022 00:00:00,152,3,0,23,147.969,1654037708,53.6,5,0,0,1,1,0,0
01-Jun-2022 01:00:00,152,3,0.0416666666666667,23,145.944,1654041309,53.6,5,0,0,1,1,0,0
01-Jun-2022 02:00:00,152,3,0.0833333333333333,23,142.94,1654044908,56.2,5,0,0,1,1,0,0
01-Jun-2022 03:00:00,152,3,0.125,23,143.148,1654048508,56.9,5,0,0,1,1,0,0
01-Jun-2022 04:00:00,152,3,0.166666666666667,23,139.89,1654052108,56.7,5,0,0,1,1,0,0
01-Jun-2022 05:00:00,152,3,0.208333333333333,23,139.398,1654055709,82.3,5,0,0,1,1,0,0
01-Jun-2022 06:00:00,152,3,0.25,23,202.888,1654059308,104,5,0,0,1,0,0,1
01-Jun-2022 07:00:00,152,3,0.291666666666667,23,215.925,1654062908,153.2,5,1,1,1,0,1,0
01-Jun-2022 08:00:00,152,3,0.333333333333333,23,223.306,1654066509,191.9,5,1,1,1,0,1,0
01-Jun-2022 09:00:00,152,3,0.375,23,226.367,1654070108,204.3,5,1,1,1,0,1,0
01-Jun-2022 10:00:00,152,3,0.416666666666667,23,233.793,1654073708,201.4,5,1,1,1,0,0,1
01-Jun-2022 11:00:00,152,3,0.458333333333333,23,247.568,1654077309,201.8,5,1,1,1,0,0,1
01-Jun-2022 12:00:00,152,3,0.5,23,241.04,1654080908,196,5,1,1,1,0,0,1
01-Jun-2022 13:00:00,152,3,0.541666666666667,23,238.332,1654084508,187.7,5,1,1,1,0,0,1
01-Jun-2022 14:00:00,152,3,0.583333333333333,23,252.085,1654088108,184.1,5,1,1,1,0,0,1
01-Jun-2022 15:00:00,152,3,0.625,23,231.692,1654091709,163.4,5,1,1,1,0,0,1
